Unique Identifier (SKU),Title,Cost,Product Type,Delivery time,Pictures,Bullet points,Details,Options,URL,Reviews,Seller,Category,Inventory,Special Offer,Fulfillment,Date
46233025,"Bayer Extra Strength Aspirin 500 mg, Coated Caplets, 100 ea (Pack of 6)",61.86,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/02b81a7b-4214-44b5-a12d-28bc938fedb9_1.1b2c762497e229599f22439778d275c1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Bayer'}, {'name': 'Assembled Product Weight', 'value': '0.6 Pounds'}]",,https://www.walmart.com/ip/Bayer-Extra-Strength-Aspirin-500-mg-Coated-Caplets-100-ea-Pack-of-6/46233025,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,23,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233180,Stopain Extra Strength Spray 4 oz (Pack of 6),62.94,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/19b4690f-3327-48ca-bbd2-378dee2a2af0_1.e1e0fa3660f0ae25258f7bdc6337f3aa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'Brand', 'value': 'Stopain'}]",,https://www.walmart.com/ip/Stopain-Extra-Strength-Spray-4-oz-Pack-of-6/46233180,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,4,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233330,Rugby Fiber-Lax 625 mg Tablets 500 ea (Pack of 2),79.12,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/041200c8-2d57-42b6-beb9-0dd12ff617ad_1.eb3975c79341d65d30c486ea42300d23.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'RUGBY'}, {'name': 'Assembled Product Weight', 'value': '2.04 Pounds'}]",,https://www.walmart.com/ip/Rugby-Fiber-Lax-625-mg-Tablets-500-ea-Pack-of-2/46233330,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,10,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233367,Kondremul Lubricant Laxative 16 oz (Pack of 2),25.45,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/c806e044-2545-4ccf-973f-d62776fac092_1.5f826dc33901d9baa71b89e3f4e4c86a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Kondremul'}, {'name': 'Assembled Product Weight', 'value': '2.2 Pounds'}]",,https://www.walmart.com/ip/Kondremul-Lubricant-Laxative-16-oz-Pack-of-2/46233367,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,56,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233393,PERFORM Pain Relieving Gel 4 oz (Pack of 6),42.17,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/856291ae-6be3-4b95-967c-432e8a565063_1.fb1ae44107eba982f5fbda5ab5c2c450.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'Brand', 'value': 'PERFORM'}]",,https://www.walmart.com/ip/PERFORM-Pain-Relieving-Gel-4-oz-Pack-of-6/46233393,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,248,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233473,Spenco RX Full Length Orthotic Arch Supports Size 3 1 Pair (Pack of 2),51.09,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/cc2dc144-e5ec-4b0b-91a4-d1e268d4b16e_1.abeb0481ad700d78d172abc23c30495a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Spenco'}, {'name': 'Assembled Product Weight', 'value': '0.8 Pounds'}]",,https://www.walmart.com/ip/Spenco-RX-Full-Length-Orthotic-Arch-Supports-Size-3-1-Pair-Pack-of-2/46233473,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,15,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233496,Afrin Nasal Spray Severe Congestion 15 mL (Pack of 6),36.01,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/6577b61f-909e-418a-ac0f-ca6299e962a9_1.0276e78621f646e12b54dd9acc80538c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Afrin'}, {'name': 'Assembled Product Weight', 'value': '0.48 Pounds'}]",,https://www.walmart.com/ip/Afrin-Nasal-Spray-Severe-Congestion-15-mL-Pack-of-6/46233496,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Allergy,87,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233631,Spenco RX Full Length Orthotic Arch Supports Size 2 1 Pair (Pack of 2),51.14,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/82b2a382-f905-4d93-a9d1-52465f60d727_1.552e0d3f27723414fa0b8349ac149045.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Spenco'}, {'name': 'Assembled Product Weight', 'value': '0.66 Pounds'}]",,https://www.walmart.com/ip/Spenco-RX-Full-Length-Orthotic-Arch-Supports-Size-2-1-Pair-Pack-of-2/46233631,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,24,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233654,Mycocide CX Callus Exfoliator 3.50 oz (Pack of 6),40.78,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/85944b4f-816c-4ce4-a356-62ee6ff58a45_1.20a74a863ef5c86ce498944595583292.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Brand', 'value': 'MYCOCIDE'}, {'name': 'Assembled Product Weight', 'value': '2.46 Pounds'}]",,https://www.walmart.com/ip/Mycocide-CX-Callus-Exfoliator-3.50-oz-Pack-of-6/46233654,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,10,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233810,Citrucel Sugar-Free Orange Flavor 16.90 oz (Pack of 6),97.37,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/7fcb9cfe-06b9-4439-b2bd-1ddbd7f7e04c_1.9e37c378d6ad07dc717c7c8379f5f91d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Citrucel'}, {'name': 'Assembled Product Weight', 'value': '7.68 Pounds'}]",,https://www.walmart.com/ip/Citrucel-Sugar-Free-Orange-Flavor-16.90-oz-Pack-of-6/46233810,1,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,31,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233829,Dulcolax Tablets 100 Tablets (Pack of 3),56.58,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/1d07f864-298e-48c0-9bc1-5d38be45c072_1.e084973740d3d620d42437771fcdd5b1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Dulcolax'}, {'name': 'Assembled Product Weight', 'value': '0.18 Pounds'}]",,https://www.walmart.com/ip/Dulcolax-Tablets-100-Tablets-Pack-of-3/46233829,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,60,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233856,ZzzQuil Nighttime Sleep-Aid LiquiCaps 48 LiquiCaps (Pack of 3),45.83,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/fbfe6d52-0664-4e37-8c0b-c94cf262c82a_1.ab1ceb9fd50ae875e049c552038f4478.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Vicks'}, {'name': 'Assembled Product Weight', 'value': '0.3 Pounds'}]",,https://www.walmart.com/ip/ZzzQuil-Nighttime-Sleep-Aid-LiquiCaps-48-LiquiCaps-Pack-of-3/46233856,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Sleep & Snoring Aids,74,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46233920,e.p.t Pregnancy Test 2 ct (Pack of 6),56.63,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/afd09aca-c33c-4209-9408-3f78c64da679_1.b0bc09a1411c599d4a7a77d7fd2e576f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'Brand', 'value': 'E.P.T.'}, {'name': 'Assembled Product Weight', 'value': '1.5 Pounds'}]",,https://www.walmart.com/ip/e.p.t-Pregnancy-Test-2-ct-Pack-of-6/46233920,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Home Diagnostic Tests,50,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234034,NeilMed Hypertonic NasaDock Plus 1 Each (Pack of 6),42.75,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/000ee2d4-9396-4950-b2cf-28aee0cb4e03_1.8fdf911346167f7be8748e58928f5a2c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Neilmed'}]",,https://www.walmart.com/ip/NeilMed-Hypertonic-NasaDock-Plus-1-Each-Pack-of-6/46234034,0,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",16,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234081,Mucinex 12 Hour Expectorant Tablets Maximum Strength 42 Tablets (Pack of 2),69.58,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/7a2e59d9-afdb-4006-8ba5-0c69615f6b1d_1.e43077dfb10366d45e20e2015e392881.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Mucinex'}, {'name': 'Assembled Product Weight', 'value': '0.4 Pounds'}]",,https://www.walmart.com/ip/Mucinex-12-Hour-Expectorant-Tablets-Maximum-Strength-42-Tablets-Pack-of-2/46234081,0,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",29,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234226,"Advil Ibuprofen Coated Tablets, 200mg 300 tabs (Pack of 2)",49.24,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/9c28fc45-fb66-49d6-9126-ef98332e5037_1.9443ec95e7aec497b1d33988c5390a33.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Advil'}, {'name': 'Assembled Product Weight', 'value': '1.2 Pounds'}]",,https://www.walmart.com/ip/Advil-Ibuprofen-Coated-Tablets-200mg-300-tabs-Pack-of-2/46234226,26,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",53,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234285,Metamucil Smooth Texture Sugar-Free Unflavored 114 Each (Pack of 3),68.27,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/b5217814-2595-46f9-822d-40df6362ea70_1.fd867573ce010c344320439212a007b9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Metamucil'}]",,https://www.walmart.com/ip/Metamucil-Smooth-Texture-Sugar-Free-Unflavored-114-Each-Pack-of-3/46234285,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,99,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234310,Bacid Probiotic Caplets 100 Caplets (Pack of 2),69.01,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/0a252237-a6ff-4a58-8deb-56fafbfff88d_1.5211df59932884327483dd17e238f79d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'bacid'}, {'name': 'Assembled Product Weight', 'value': '0.44 Pounds'}]",,https://www.walmart.com/ip/Bacid-Probiotic-Caplets-100-Caplets-Pack-of-2/46234310,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,64,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234314,Senokot XTRA Tablets 12 Tablets (Pack of 6),37.72,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/00a134e0-3dda-473a-ab16-28d67d95dd68_1.23bd48cb9317d06eefe0e8d56c5fcf3f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Senokot'}, {'name': 'Assembled Product Weight', 'value': '0.225 Pounds'}]",,https://www.walmart.com/ip/Senokot-XTRA-Tablets-12-Tablets-Pack-of-6/46234314,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,44,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234341,Legatrin PM Caplets 50 Caplets (Pack of 6),68.17,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/8fb1339c-2385-4796-b67b-d508061f0e9d_1.f753a2229eedd871c818f4ac6a82ecff.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Legatrin'}, {'name': 'Assembled Product Weight', 'value': '0.9 Pounds'}]",,https://www.walmart.com/ip/Legatrin-PM-Caplets-50-Caplets-Pack-of-6/46234341,1,Pharmapacks,Home Page/Health/Medicine Cabinet/Sleep & Snoring Aids,33,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234389,Kondremul Lubricant Laxative 16 oz (Pack of 6),64,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/c806e044-2545-4ccf-973f-d62776fac092_1.5f826dc33901d9baa71b89e3f4e4c86a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Kondremul'}, {'name': 'Assembled Product Weight', 'value': '6.6 Pounds'}]",,https://www.walmart.com/ip/Kondremul-Lubricant-Laxative-16-oz-Pack-of-6/46234389,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,18,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234391,Spenco RX Full Length Orthotic Arch Supports Size 3 1 Pair (Pack of 3),76.74,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/d6e9c0a2-88af-4f44-86ac-cb8e708d3fa1_1.aea8074b01eedef684d3c78c20bebddb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Spenco'}]",,https://www.walmart.com/ip/Spenco-RX-Full-Length-Orthotic-Arch-Supports-Size-3-1-Pair-Pack-of-3/46234391,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,10,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234437,Vicks Vaporizer Waterless V1900 1 Each (Pack of 3),70.74,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/fc0bc9d1-2015-429f-b83e-79d672c313b9_1.a30ea4982da0d4fc12320825401b6480.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Vicks'}, {'name': 'Assembled Product Weight', 'value': '2.4 Pounds'}]",,https://www.walmart.com/ip/Vicks-Vaporizer-Waterless-V1900-1-Each-Pack-of-3/46234437,0,Pharmapacks,Home Page/Baby/Health & Safety/Baby Grooming & Healthcare Essentials,24,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234461,Cramp 911 Muscle Relaxing Roll-On Lotion 4.50 mL (Pack of 6),51.1,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/37433df7-fefc-4fd3-ac5e-ecef814ba97b_1.d97981ff4d824144d4602e1f65351680.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'manufacturer_part_number', 'value': '911'}, {'name': 'Brand', 'value': 'CRAMP 911'}, {'name': 'Assembled Product Weight', 'value': '0.525 Pounds'}]",,https://www.walmart.com/ip/Cramp-911-Muscle-Relaxing-Roll-On-Lotion-4.50-mL-Pack-of-6/46234461,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,29,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234496,Stanback Headache Powders 50 Each (Pack of 3),18.79,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/70603896-59f8-432c-be85-84b9324bbf64_1.45e0d5966bb00053c211679b6131362c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Stanback'}, {'name': 'Assembled Product Weight', 'value': '0.6 Pounds'}]",,https://www.walmart.com/ip/Stanback-Headache-Powders-50-Each-Pack-of-3/46234496,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,34,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234497,"Perrigo Omeprazole Delayed Release Tablets, 20mg 28 ea (Pack of 3)",68.91,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/256f9d8a-d5af-4f39-8e46-8e1250acfb1e_1.046f2edc9a0d455440db926d49e11864.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Perrigo'}, {'name': 'Assembled Product Weight', 'value': '0.36 Pounds'}]",,https://www.walmart.com/ip/Perrigo-Omeprazole-Delayed-Release-Tablets-20mg-28-ea-Pack-of-3/46234497,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,31,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234516,UniFiber by Dr. Natura 8.4oz (Pack of 6),68.27,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/932ab51c-2a95-4de6-b3ca-4a7d542807ff_1.1388e589a6ce8db9cd5eefa6484b60f0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'UniFiber'}]",,https://www.walmart.com/ip/UniFiber-by-Dr.-Natura-8.4oz-Pack-of-6/46234516,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Sleep & Snoring Aids,10,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234555,Prevacid 24 Hr Capsules 42 Capsules (Pack of 3),87.44,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/16f1e48a-d8d4-40e7-8599-465a217204aa_1.f9863c2c1223a6ea4e4de2fefd6be190.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Prevacid'}, {'name': 'Assembled Product Weight', 'value': '0.42 Pounds'}]",,https://www.walmart.com/ip/Prevacid-24-Hr-Capsules-42-Capsules-Pack-of-3/46234555,245,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,58,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234561,REFRESH Classic Lubricant Eye Drops Single-Use Containers 50 Each (Pack of 3),53.74,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/92c7188d-8e9a-4de9-a8cb-a3ec818ad4d6_1.82731a95164ed619dc365a4ff86f6f88.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Refresh'}]",,https://www.walmart.com/ip/REFRESH-Classic-Lubricant-Eye-Drops-Single-Use-Containers-50-Each-Pack-of-3/46234561,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,49,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234663,Eye Stream Solution 1 oz (Pack of 2),56.63,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/413aebfd-5615-4d1f-8d89-30bdaf4b4c24_1.e02d108907f3accf52b26477ae7b2191.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Eye Stream</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Eye Stream'}, {'name': 'Assembled Product Weight', 'value': '0.25 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '3.92 x 1.29 x 1.81 Inches'}]",,https://www.walmart.com/ip/Eye-Stream-Solution-1-oz-Pack-of-2/46234663,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,5,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234716,Alcon Opti-Free Daily Cleaner 20 mL (Pack of 6),65.47,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/f77ed922-a763-4404-9d90-314571fab083_1.2ea93b6da94ce880a215433bdbc22302.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Opti-Free'}, {'name': 'Assembled Product Weight', 'value': '0.48 Pounds'}]",,https://www.walmart.com/ip/Alcon-Opti-Free-Daily-Cleaner-20-mL-Pack-of-6/46234716,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,79,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234786,Phillips' Milk of Magnesia Wild Cherry 26 oz (Pack of 6),71.65,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/6411ac08-a1d3-4e2a-9430-9abbef97e266_1.6f08a3ee21df86faf9c002f51b7757bf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Philips'}, {'name': 'Assembled Product Weight', 'value': '12.84 Pounds'}]",,https://www.walmart.com/ip/Phillips-Milk-of-Magnesia-Wild-Cherry-26-oz-Pack-of-6/46234786,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,66,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
46234792,"Motrin IB Caplets, 225 ea (Pack of 3)",49.77,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/4be472d9-2333-414b-8533-7d6ca438e9c7_1.7a298881db80f67cb0c1b5e1ceb7471b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Motrin'}, {'name': 'Assembled Product Weight', 'value': '0.75 Pounds'}]",,https://www.walmart.com/ip/Motrin-IB-Caplets-225-ea-Pack-of-3/46234792,45,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,110,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
